school_code,school_slug,school_name,short_summary,long_summary,sources,source_hash,updated_at
3604,,woodlands-ring-secondary-school,"Woodlands Ring Secondary School (WRSS) fosters a culture centered on its values of Responsibility, Respect, and Resilience, aiming to nurture students who are worthy, resilient, and selfless. The school emphasizes self-directed, confident, and caring learners through values-centric academic and co-curricular programs. Leadership development is integral, with students encouraged to take ownership of their learning and serve the community. WRSS offers diverse learning experiences including an Applied Learning Programme focused on real-world problem-solving and a 3C interdisciplinary program to enhance creativity and critical thinking. The school motto—Work, Rise, Serve—reflects its commitment to hard work, overcoming challenges, and community service, supporting students to maximize their unique potential and contribute meaningfully to society.","Woodlands Ring Secondary School (WRSS), established in 1998 and recently merged with Fuchun Secondary School, upholds a school culture deeply rooted in its core values of Responsibility, Respect, Resilience, Integrity, Care, and Harmony (R3ICH). The school vision is to develop every student to be worthy, resilient, and selfless, aligning with its mission to nurture self-directed, confident, and caring learners. WRSS offers a holistic education that balances academic rigor with character development and leadership training. Its Applied Learning Programme, themed 'The Future of Transportation,' engages students in coding and technology to solve real-world problems, fostering innovation. The 3C (Connect, Collaborate, Create) Programme promotes interdisciplinary learning, critical thinking, and creativity. Leadership development is emphasized through the Learning for Life Programme based on The Leadership Challenge model, preparing students to be community youth leaders. The school motto—Work, Rise, Serve—encapsulates the ethos of diligence, resilience in facing challenges, and commitment to serving the school and wider community. WRSS values each student's uniqueness and strives to provide tailored enrichment opportunities to help them unlock their potential and contribute selflessly to society. The school culture is one of partnership between students, educators, and parents, focused on meaningful growth, joyful discovery, and preparing students for future success.","[{""url"":""https://www.woodlandsringsec.moe.edu.sg/about-us/mission-vision-values/""},{""url"":""https://www.woodlandsringsec.moe.edu.sg/about-us/school-history/""},{""url"":""https://www.woodlandsringsec.moe.edu.sg/about-us/school-song/""},{""url"":""https://www.woodlandsringsec.moe.edu.sg/principals-message/""}]",b1066e9541f5d4e19b65e2d8b05271c211573cc8,2025-09-14 02:29:02+00
3605,,orchid-park-secondary-school,"Orchid Park Secondary School (OPSS) fosters a culture grounded in its core values of Integrity, Compassion, Resilience, Respect, and Responsibility. The school emphasizes holistic development through its Students’ Holistic Development Framework, integrating social-emotional learning and 21st-century competencies across cognitive, physical, aesthetic, and social-moral domains. With a strong focus on arts and youth leadership, OPSS nurtures empowered learners and compassionate leaders who are future-ready. The school promotes positive discipline, entrepreneurial initiatives, and collaborative learning experiences. Staff professional development and wellbeing are supported through structured frameworks ensuring quality teaching and engagement. The school motto, “Onward and Persevere,” encapsulates the spirit of grit and tenacity that underpins the school culture, encouraging students to strive beyond academics and embrace diverse opportunities for growth.","Orchid Park Secondary School (OPSS), established in 1999, has developed a vibrant school culture centered on its core values of Integrity, Compassion, Resilience, Respect, and Responsibility. These values are visually represented in the school crest and form the foundation of the school’s educational philosophy. OPSS’s Students’ Holistic Development Framework guides the nurturing of empowered learners, compassionate leaders, and future-ready individuals by integrating social-emotional learning competencies and 21st-century skills. The school emphasizes balanced development across cognitive, physical, aesthetic, and social-moral domains, supported by a variety of platforms tailored to different student needs and interests. The school’s strong arts culture is reflected in regular large-scale arts events, dedicated arts spaces, and student-run entrepreneurial ventures such as the Art Rock Café and Le Shoppe, which provide practical business experience. Youth leadership is a key focus, encouraging students to develop confidence, inclusivity, and responsible decision-making. Discipline and positive behaviour are foundational, with the school’s early emphasis on the “4As” (Attendance, Attentiveness, Assignments, Attire) still resonant. Staff development and wellbeing are prioritized through comprehensive frameworks that align with MOE directives and the school’s values, ensuring teachers and support staff are professionally equipped and motivated. The school’s motto, “Onward and Persevere,” encapsulates the ethos of resilience and continuous striving, encouraging students to embrace challenges and opportunities holistically. Supported by a strong community network including alumni and parents, OPSS aims to develop students who are innovative, cultured, and grounded in character.","[{""url"":""https://www.orchidparksec.moe.edu.sg/about/orchidian-story/""},{""url"":""https://www.orchidparksec.moe.edu.sg/about/p-msg/""},{""url"":""https://www.orchidparksec.moe.edu.sg/about/the-orchidian-identity/schcrest/""},{""url"":""https://www.orchidparksec.moe.edu.sg/our-guiding-frameworks/""}]",0b5004178ccb48825dde0280501a6f8928f4720d,2025-09-14 02:29:10+00
3606,,sembawang-secondary-school,"Sembawang Secondary School fosters a culture centered on its vision of developing leaders and change makers. The school emphasizes nurturing reflective learners and contributing citizens through its mission. Core values include Integrity, Resilience, Responsibility, Respect, Empathy, and Gratitude. Students are encouraged to be caring, confident, and resilient leaders who actively contribute to the community. The school supports holistic development with committed educators and strong partnerships with parents and the community. The motto 'Strive, Serve and Soar' encapsulates the school’s focus on perseverance, service, and achievement.","Sembawang Secondary School cultivates a culture grounded in its vision to develop leaders and change makers who are reflective learners and contributing citizens. The school’s mission highlights nurturing students to be caring, confident, and resilient leaders equipped with media and digital literacies, skills, and dispositions necessary for lifelong learning. Central to the school culture are the values of Integrity, Resilience, Responsibility, Respect, Empathy, and Gratitude, which guide students’ character development and interactions. The principal emphasizes the importance of unity, resilience, and determination in overcoming challenges, reflecting Singapore’s broader national narrative. Educators at Sembawang are dedicated to designing meaningful learning experiences and supporting students’ reflection and growth. The school also values strong partnerships with parents, the School Advisory Committee, alumni, and community partners to provide holistic education. The school motto, 'Strive, Serve and Soar,' encourages students to embrace learning opportunities, serve others, and achieve their potential, preparing them to be active contributors and leaders of good character in society.","[{""url"":""https://www.sembawangsec.moe.edu.sg/about-us/our-identity/our-emblem/""},{""url"":""https://www.sembawangsec.moe.edu.sg/about-us/our-vmv/""},{""url"":""https://www.sembawangsec.moe.edu.sg/principals-message/""}]",d1e868fea150137e68f1f2a5b87bc2b04088b614,2025-09-14 02:29:16+00
3607,,seng-kang-secondary-school,"Seng Kang Secondary School, established in 1999 as the first secondary school in Sengkang, emphasizes moral uprightness, creativity, and prioritizing family, school, and nation. The school’s motto, 'Breakthrough,' reflects its spirit of continuous improvement and resilience. Its culture is symbolized by the anchor in its crest, representing strong values and determination. The school fosters a vibrant community spirit through events like its official opening featuring arts and traditional games, highlighting a balanced focus on character, creativity, and cultural appreciation.","Founded in 1999, Seng Kang Secondary School was the first secondary institution in the Sengkang housing estate, starting with a modest staff and student body. The school’s mission centers on nurturing pupils who are morally upright, think creatively, and place family, school, and nation above self. This ethos is embodied in the school crest, where the anchor symbolizes both the historical significance of Sengkang as a harbour and the school’s commitment to steadfast values. The motto 'Breakthrough' underscores the school’s dedication to innovation and perseverance. Seng Kang Secondary fosters a holistic school culture that balances academic and character development with cultural engagement. This is evident in school events such as the official opening in 2001, which featured student projects, arts performances, and traditional games, promoting creativity, community bonding, and cultural appreciation. Overall, the school culture emphasizes resilience, moral integrity, and a strong sense of belonging within the Sengkang community.","[{""url"":""https://www.sengkangsec.moe.edu.sg/about-skss/school-history/""},{""url"":""https://www.sengkangsec.moe.edu.sg/about-skss/vision-mission-and-values/""}]",4583df36a19d76112a0edb18b2074eb792daf4e6,2025-09-14 02:29:20+00
3608,,junyuan-secondary-school,"Junyuan Secondary School, established in 1999, fosters a culture centered on its motto: Resolute, Righteous, Responsible. The school emphasizes holistic education through a student-centric academic curriculum and a value-driven character and citizenship program. Core values include Respect, Resilience, Responsibility, Excellence, and Innovation. Students, known as Junyuan Champs, are nurtured to be lifelong learners, compassionate leaders, and responsible citizens who contribute meaningfully to their community and nation. The school encourages student leadership, service, and personal growth through community projects and real-world challenges, aiming to develop adaptive thinkers and champions for the community.","Founded in 1999, Junyuan Secondary School has built a culture that integrates academic excellence with character development, guided by its motto: Resolute, Righteous, Responsible. The school’s mission is to nurture and empower every student, known as a Junyuan Champ, to learn, lead, and excel. Its core values—Respect, Resilience, Responsibility, Excellence, and Innovation—shape a value-centric character and citizenship curriculum designed to develop compassionate leaders and responsible citizens. Junyuan’s emblem symbolizes individual growth within the community and nation, reflecting the school’s commitment to holistic education. Over the years, leadership has emphasized nurturing a champion mindset, quality through innovation, and strengths-based development. The school actively involves students in community service initiatives, such as food drives and concerts, fostering a strong sense of social responsibility. By engaging students in real-world challenges, Junyuan encourages critical thinking, innovation, and self-directed learning. This approach aims to cultivate lifelong learners who are empathetic, adaptive, and motivated to positively impact society. The school also values partnership with parents to support students’ growth. Junyuan’s culture is thus characterized by a supportive community that nurtures individual potential while instilling a deep commitment to community and nation-building.","[{""url"":""https://www.junyuansec.moe.edu.sg/our-identity/emblem-n-song/""},{""url"":""https://www.junyuansec.moe.edu.sg/our-identity/mission-vision-motto-and-core-values/""},{""url"":""https://www.junyuansec.moe.edu.sg/our-identity/our-history/""},{""url"":""https://www.junyuansec.moe.edu.sg/our-identity/principals-message-2025/""}]",ab1849d6ff18fc738e05dde8548449db337f578f,2025-09-14 02:29:27+00
3609,,east-spring-secondary-school,"East Spring Secondary School, established in 1999, emphasizes nurturing holistic development through its R3ISE values and tailored Success for Learning programmes. The school focuses on three key domains: teaching and learning, character development, and student leadership. Its vision is to develop Creative Learners, Upright Leaders, and Global Thinkers. Innovative teaching methods promote inquiry and real-world application, while character and leadership education are integrated into CCE lessons and co-curricular activities. The school fosters a supportive environment involving staff, parents, and community partners to prepare students for 21st-century challenges.","Founded in 1999 to serve the growing Tampines community, East Spring Secondary School has evolved alongside Singapore’s educational frameworks, including the Thinking Schools, Learning Nation initiative and the Teach Less Learn More philosophy. The school’s culture centers on nurturing the holistic child through innovative teaching, character education, and leadership development. Anchored by the R3ISE values, which guide its weekly life skills programme, East Spring also implements a tailored Success for Learning programme to meet diverse student needs. The school’s vision is to cultivate Creative Learners, Upright Leaders, and Global Thinkers, achieved through inquiry-based learning that applies knowledge to real-world contexts and leverages technology to stimulate curiosity. Character and leadership development are embedded in the curriculum and co-curricular activities, aiming to develop students into self-directed, compassionate citizens and leaders who positively impact their communities. Recognition such as the 2017 Lee Hsien Loong Award for Innovations in the Normal Course reflects the school’s commitment to student-centric, values-driven education. Supported by a nurturing staff and collaborative partnerships with parents and external organizations, East Spring Secondary School provides diverse opportunities for students to develop holistically and prepare for future challenges.","[{""url"":""https://www.eastspringsec.moe.edu.sg/our-school/""},{""url"":""https://www.eastspringsec.moe.edu.sg/our-school/vmvm/""}]",95275028c3dcd4abcd5e4ff605c35097efef9eec,2025-09-14 02:29:32+00
3611,,unity-secondary-school,"Unity Secondary School fosters a culture centered on developing resilient, future-ready students who lead with character and serve others. The school emphasizes strong relationships between Character Coaches (teachers) and students, delivering a 4+1 curriculum that balances rigorous academics with character development. Leadership opportunities abound, with students leading peers in CCA and CCE activities. Specialized programs like the Leaders of English, Advanced Mathematics, Young Scientist, and Humanities nurture talents beyond textbooks. The Applied Learning Programme focuses on sustainability and biotechnology, while the Learning For Life Programme promotes leadership through outdoor and sports adventures. Core values of Respect, Compassion, Commitment, Integrity, and Perseverance underpin the school ethos, supported by a collaborative community of staff, parents, and partners.","Established in 2000, Unity Secondary School is committed to nurturing resilient and future-ready students who are passionate about serving and leading. The school’s culture is built on its motto 'Leading Self, Serving Others; Actualising Self, Inspiring Others' and core values of Respect, Compassion, Commitment, Integrity, and Perseverance. Unity operates on a 4+1 curriculum model, with four days dedicated to rigorous academic learning and one day focused on character development. Teachers, known as Character Coaches, prioritize building strong relationships with students to guide their holistic development into leaders of character. Leadership is actively cultivated through multiple platforms, including student-led CCE lessons and CCAs every Friday, and specialized enrichment programs such as the Leaders of English Programme, Advanced Mathematics Programme, Young Scientist Programme, and Humanities Programme. The Applied Learning Programme centers on sustainability education, equipping students with practical biotechnology skills and exposure to real-world scientific research. Complementing this is the Learning For Life Programme, which uses outdoor and sports adventures to deepen students’ understanding and practice of the school’s REC2IPE values. Unity’s strong sporting culture, particularly in basketball and volleyball, fosters commitment and perseverance. The school’s culture is further strengthened by a supportive network of teachers, school leaders, parents, alumni, and community partners working together to develop lifelong learners and inspiring leaders.","[{""url"":""https://www.unitysec.moe.edu.sg/our-school/message/""},{""url"":""https://www.unitysec.moe.edu.sg/our-school/mmvv/""}]",1836054586534f9a34e5b340a235e51838ea3281,2025-09-14 02:29:39+00
3612,,northbrooks-secondary-school,"Northbrooks Secondary School, established in 2000, emphasizes strong moral values and character development alongside academic learning. Guided by its vision ""Every Brooksian a Champion, Impacting the Community,"" the school nurtures qualities such as graciousness, integrity, fortitude, teamwork, empathy, and discipline. The school fosters a supportive environment inspired by the symbolism of water and trees, encouraging students to be resilient, compassionate, and community-minded. Through its mission, Northbrooks empowers students to develop a passion for learning, moral courage, and a sense of duty, preparing them to contribute positively to society.","Founded in 2000, Northbrooks Secondary School draws inspiration from the Chinese proverb 饮水思源, reminding students to remember their roots and express gratitude to their families, teachers, and community. The school’s culture centers on nurturing both academic excellence and strong character, preparing students for a knowledge-based future workplace. Its vision, ""Every Brooksian a Champion, Impacting the Community,"" reflects a commitment to developing well-rounded individuals who demonstrate moral courage and integrity. Northbrooks instills core values including graciousness (politeness, forgiveness, civic-mindedness), integrity (trustworthiness, honesty, respect), fortitude (perseverance, determination), teamwork (collaboration, loyalty), empathy (kindness, sensitivity), and discipline (self-motivation, focus). The school uses the metaphor of water and trees to symbolize nurturing growth, resilience, and interconnectedness, aiming to build a strong moral foundation so students can overcome challenges and positively impact their community and nation. Through this holistic approach, Northbrooks fosters a supportive and challenging environment that encourages students to develop their talents and character in equal measure.","[{""url"":""https://www.northbrookssec.moe.edu.sg/about-us/""},{""url"":""https://www.northbrookssec.moe.edu.sg/about-us/School-Information/strategic-thrusts-and-outcomes/""},{""url"":""https://www.northbrookssec.moe.edu.sg/about-us/School-Information/the-brooksian-crest/""},{""url"":""https://www.northbrookssec.moe.edu.sg/about-us/School-Information/vision-mission-and-values/""}]",d1bc2389d02335152dc847d7580a2206e9cf6e43,2025-09-14 02:29:44+00
3613,,pasir-ris-crest-secondary-school,"Pasir Ris Crest Secondary School (PRCS) fosters a caring and values-driven culture centered on its vision 'Our Caring Home, Our CRESTian Leaders.' The school emphasizes the CREST values—Care, Resilience, Excellence, Self-Belief, and Trustworthiness—integrated into student and staff behavior. PRCS promotes self-leadership and role-modelling, encouraging students to contribute beyond themselves towards a cohesive community. The school mission focuses on nurturing the hearts and minds of Crestian Leaders to be proud contributors to family, community, and nation. The 2025 theme highlights empathy, civic literacy, and a culture of care extending beyond the school environment.","Pasir Ris Crest Secondary School (PRCS) has developed a cohesive school culture grounded in its renewed vision: 'Our Caring Home, Our CRESTian Leaders.' This vision reflects a journey of cultivating a unified school identity, emphasizing the CREST values—Care, Resilience, Excellence, Self-Belief, and Trustworthiness—which are embedded in the expected behaviors of both students and staff. Since 2022, PRCS has progressively reinforced these values through annual themes, culminating in the 2025 focus on extending care beyond the school community. The school encourages self-leadership and role-modelling among its members, fostering personal growth alongside social responsibility. The mission underscores nurturing the hearts and minds of Crestian Leaders to be sources of pride for their families, communities, and the nation. The 2025 theme, 'Our Caring Home,' promotes empathy, understanding diverse perspectives, and active contribution to building a cohesive society, reflecting PRCS’s commitment to a culture of care and civic literacy.","[{""url"":""https://www.prcss.moe.edu.sg/about-us/principalsmessage/""},{""url"":""https://www.prcss.moe.edu.sg/about-us/schoolhistory/""},{""url"":""https://www.prcss.moe.edu.sg/about-us/vision-mission-values-motto/""}]",b91a4b57108601876425da3540b0d56ba106c3d2,2025-09-14 02:29:50+00
3614,,fuhua-secondary-school,"Fuhua Secondary School fosters a culture grounded in its RISE values: Respect, Integrity, Service, and Excellence. The school emphasizes holistic development, nurturing students to be compassionate leaders, confident communicators, and curious innovators. With a strong culture of care, collaboration, and excellence, Fuhua offers distinctive programmes that encourage students to be outstanding, upstanding, and future-ready. The school crest symbolizes its commitment to continuous learning, multiracial harmony, and development across moral, intellectual, physical, aesthetic, and team spirit domains.","Established in 1999, Fuhua Secondary School has developed a culture centered on its RISE values—Respect, Integrity, Service, and Excellence—which form the foundation for nurturing students into compassionate leaders, confident communicators, and curious innovators. The school’s mission to be a Premier School Serving Community is supported by a strong culture of care, collaboration, and excellence. Fuhua designs distinctive programmes and experiences that encourage students to strive for excellence and become outstanding, upstanding, and ready for the future. The school emphasizes holistic development across five key areas: moral, intellectual, physical, aesthetic, and team spirit, as represented by the five stripes on its crest’s running banner. The crest itself, featuring an open book and rising flame, symbolizes the school’s quest for knowledge and commitment to continuous learning. The four diagonal stripes highlight the multiracial composition of the student body, united in their pursuit of learning. The school values adaptability and sound character, encouraging students to develop discernment and resilience to thrive in a rapidly changing world. Staff and partners collaborate to provide opportunities for students to deepen self-awareness, broaden perspectives, and find their place in society, fostering lifelong learning skills both independently and collaboratively.","[{""url"":""https://www.fuhuasec.moe.edu.sg/our-school/principals-message/""},{""url"":""https://www.fuhuasec.moe.edu.sg/our-school/school-crest/""},{""url"":""https://www.fuhuasec.moe.edu.sg/our-school/school-philosophy/""}]",7a375857b36a15f5611b4aa8050a7ddf9458fcdf,2025-09-14 02:29:55+00
3615,,marsiling-secondary-school,"Marsiling Secondary School fosters a nurturing environment emphasizing respect, responsibility, and resilience. The school aims to develop students into confident, self-directed learners and responsible citizens through a dynamic curriculum and community engagement. Staff are supported to excel in holistic student development, while partnerships with parents and community enhance learning opportunities. The school crest symbolizes growth, care, and excellence, reflecting its mission to nurture minds, build character, and empower aspirations.","Marsiling Secondary School’s culture centers on nurturing every student’s unique talents within a caring and supportive environment. Guided by the core values of Respect, Responsibility, and Resilience, the school cultivates self-awareness, self-management, and a growth mindset among students. Its curriculum is designed to develop effective, confident learners who take ownership of their learning and contribute positively to the community. Character education is integrated through projects with community partners, reinforcing moral development alongside academic growth. The school also invests in staff development to ensure quality teaching and holistic student support. Collaborative partnerships with parents, alumni, and community organizations further enrich the educational experience. The school crest embodies these values through symbols of growth, care, and aspiration, aligning with the vision of creating lifelong learners, caring contributors, and future-ready leaders.","[{""url"":""https://www.marsilingsec.moe.edu.sg/about-us/message-from-principal/""},{""url"":""https://www.marsilingsec.moe.edu.sg/about-us/our-strategic-thrusts/""},{""url"":""https://www.marsilingsec.moe.edu.sg/about-us/our-vision-mission-and-values/""},{""url"":""https://www.marsilingsec.moe.edu.sg/about-us/the-school-crest/""}]",89c596d4f8b64b1059895b453d232cf33a36119f,2025-09-14 02:29:59+00
3616,,woodgrove-secondary-school,"Woodgrove Secondary School fosters a culture of dynamic learning grounded in strong values, symbolized by its crest featuring birds ready to soar from a sturdy branch. The school emphasizes positive attitudes, passion for progress, virtue, integrity, and professionalism. It provides a harmonious, safe, and supportive environment that nurtures growth and prepares students to overcome future challenges and achieve their goals. The distinctive school uniform for lower secondary girls reflects the school's unique identity and commitment to its values.","Woodgrove Secondary School cultivates a culture centered on dynamic learning and strong foundational values, as represented by its school crest. The crest features stylized birds perched on a sturdy branch, symbolizing students who are grounded in sound values yet daring to soar high to meet future challenges and achieve their aspirations. The leaves on the crest represent life and growth within a harmonious, safe, and supportive environment, highlighting the school's commitment to nurturing students holistically. The school colors carry specific meanings: yellow stands for positive attitudes and a strong sense of responsibility; orange reflects passion, vigor, and determination; green denotes virtue and an appreciation for aesthetics; and white symbolizes purity, integrity, and professionalism. These values collectively shape the school's ethos, encouraging students to excel academically and personally. Additionally, Woodgrove Secondary has a distinctive uniform for lower secondary girls, underscoring the school's unique identity and pride in its culture. Overall, the school prioritizes character development, resilience, and a supportive community to prepare learners for future success.","[{""url"":""https://www.woodgrovesec.moe.edu.sg/logo/permalink/""},{""url"":""https://www.woodgrovesec.moe.edu.sg/our-woodgrove/vision-mission-values/""}]",41b80dea445a694cecbab59d3b40fd74e5b6cd61,2025-09-14 02:30:04+00
3617,,zhenghua-secondary-school,"Zhenghua Secondary School, established in 1999, emphasizes character development, outdoor education, and leadership. Its core values include Respect, Resilience, Responsibility, Compassion, and Integrity. The school motto 'Engage and Create' encourages students to face challenges with creativity and purpose. Key programs include a strong Character, Leadership and Citizenship curriculum, experiential learning for Normal Curriculum students, and an Outdoor Education Learning for Life Programme that fosters confidence and leadership through outdoor activities. The school aims to develop students into Dynamic Learners, Exemplary Leaders, and Thoughtful Contributors, promoting self-directed learning, ethical behavior, and community contribution within a caring and inclusive environment.","Zhenghua Secondary School was founded in 1999 and has since built a reputation for its focus on character development and outdoor education. The school’s ethos is grounded in its core values of Respect, Resilience, Responsibility, Compassion, and Integrity, which guide students to respect themselves, others, learning, the environment, and the country. The school motto, 'Engage and Create,' inspires students to approach challenges with creativity, determination, and a sense of purpose, aiming to make a positive impact locally and globally. Over the years, Zhenghua has developed a comprehensive Character, Leadership and Citizenship programme, including a Moral Reasoning module and experiential learning opportunities, especially for Normal Curriculum students. Outdoor Education is a key component of the Learning for Life Programme, where students build confidence and leadership skills through activities using on-campus outdoor elements. The school’s vision is to nurture Dynamic Learners who are self-directed and flexible thinkers, Exemplary Leaders who inspire others, and Thoughtful Contributors who view giving as a way of life. The principal and staff work collaboratively with parents and community partners to provide a forward-looking curriculum within a supportive and inclusive environment, preparing students to be future-ready in an uncertain world.","[{""url"":""https://www.zhenghuasec.moe.edu.sg/about-us/School-Ethos/History/""},{""url"":""https://www.zhenghuasec.moe.edu.sg/about-us/School-Ethos/creed/""},{""url"":""https://www.zhenghuasec.moe.edu.sg/about-us/School-Ethos/school-motto/""},{""url"":""https://www.zhenghuasec.moe.edu.sg/about-us/principal-message/""},{""url"":""https://www.zhenghuasec.moe.edu.sg/about-us/school-ethos/""}]",0d333301f978c9bc13915aea51dc65f4eb22f056,2025-09-14 02:30:10+00
3618,,regent-secondary-school,"Regent Secondary School fosters a culture centered on lifelong learning, symbolized by its Regent Torch crest. The school emphasizes values that nurture continuous personal growth and a strong learning spirit among its students.","Regent Secondary School's culture is deeply rooted in the value of lifelong learning, as represented by its distinctive Regent Torch crest. This emblem embodies the school's commitment to cultivating a persistent spirit of inquiry and personal development in its students, known as Regenites. While specific programs are not detailed in the provided excerpt, the symbolic focus on the torch highlights the school's dedication to encouraging students to embrace learning as a continuous journey. This foundational value likely informs the school's approach to education, character development, and student engagement, aiming to prepare learners who are adaptable and motivated to grow throughout their lives.","[{""url"":""https://www.regentsec.moe.edu.sg/about-regent/vision-mission-values/""}]",c6279323b3f196dbd74bef7147fefe1b78f76c8e,2025-09-14 02:30:13+00
3619,,kent-ridge-secondary-school,"Kent Ridge Secondary School fosters a culture grounded in its vision of nurturing students with the Heart of a Saint, Passion of an Inventor, and Will of an Olympian. The school emphasizes holistic education with strong values of Fitness, Integrity, Respect, and Excellence. Character development and academic learning are integrated through explicit teaching and experiential platforms like the KR Hands-on community service and EVOKE@KR outdoor education. Leadership is cultivated using Kouzes and Posner’s Five Practices of Exemplary Leadership. The school promotes 21st century competencies including communication, collaboration, creativity, and self-directed learning, supported by programs in robotics and the arts. Teachers play a pivotal role in guiding students to become gracious citizens, passionate learners, and resilient leaders, embodying the school motto","Kent Ridge Secondary School, established in 2000 and located at West Coast Road, is committed to holistic education that balances academic excellence with character development. The school’s vision is to nurture students who embody the Heart of a Saint, Passion of an Inventor, and Will of an Olympian, reflecting compassion, creativity, and perseverance. Its core values—Fitness, Integrity, Respect, and Excellence—are instilled through both explicit instruction and experiential learning opportunities. The school’s Values-in-Action program, KR Hands-on, engages students in community service annually, fostering empathy and social responsibility. Leadership development is structured around Kouzes and Posner’s Five Practices of Exemplary Leadership, equipping students with skills to lead themselves and others. Kent Ridge also prioritizes 21st century competencies such as communication, collaboration, creative thinking, and self-directed learning, supported by initiatives like the Applied Learning Programme in Computational Thinking through Robotics and the EVOKE@KR outdoor education program. The arts are celebrated through the Vivace! performing arts showcase, which also integrates community partnerships. Teachers are central to the school culture, dedicated to nurturing students to be gracious citizens, passionate learners, and resilient leaders. The school motto “Beyond Frontiers” encapsulates its ethos of striving for continuous improvement and excellence in all endeavors.","[{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/history/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/principals-message/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/school-crest-and-song/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/schools-directions/school-strategy-focus/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/schools-directions/student-outcomes/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/schools-directions/tl-framework/""},{""url"":""https://www.kentridgesec.moe.edu.sg/about-krss/vision-mission-values/""}]",2590c6905c3fac308f56f52e6e757a6358e78c40,2025-09-14 02:30:21+00
3620,,westwood-secondary-school,"Westwood Secondary School fosters a culture rooted in character, resilience, and holistic development. Emphasizing values-based education, the school nurtures students to be confident, socially responsible, and innovative through academic learning, co-curricular activities, and strong student well-being support. Programs like Character & Citizenship Education, Student Leadership Development, and the Gear-Up mentorship initiative provide platforms for leadership, service, and personal growth. The school prioritizes a safe, caring environment where every student is valued and supported emotionally, socially, and physically. Westwood’s approach encourages students to be courageous, collaborative, and ready to contribute positively to society, reflecting its vision of producing individuals who are “Rooted in Character to Soar for the Nation.”","Westwood Secondary School’s culture centers on holistic student development anchored by strong values and character education. Guided by the philosophy “Rooted in Character to Soar for the Nation,” the school views every student as a unique individual with potential beyond academics, including leadership, collaboration, and service. The school’s three pillars—Academic Curriculum, Co-Curriculum, and Student Well-Being—work together to build foundational knowledge, provide platforms for leadership and community service, and ensure a safe, nurturing environment. Co-curricular offerings include Character & Citizenship Education, Student Leadership Development, Values-in-Action, and enrichment experiences that cultivate empathy, camaraderie, and moral courage. A key initiative, the Gear-Up Programme, offers structured mentorship and support to students needing additional guidance, focusing on physical, intellectual, emotional, and spiritual growth. Westwood emphasizes a culture of care through restorative practices and strong staff-student relationships, ensuring every student feels known, valued, and supported. Financial assistance schemes and accessible counseling services further demonstrate the school’s commitment to inclusivity and student welfare. The school’s vision encourages Westwoodians to be confident risk-takers with an international outlook, ready to innovate and serve their communities. This collective effort among school, parents, and community aims to nurture socially responsible individuals equipped with 21st-century competencies and a deep sense of purpose.","[{""url"":""https://www.westwoodsec.moe.edu.sg/about-us/about-westwood/""},{""url"":""https://www.westwoodsec.moe.edu.sg/about-us/principals-message/""},{""url"":""https://www.westwoodsec.moe.edu.sg/co-curriculum/student-development/""},{""url"":""https://www.westwoodsec.moe.edu.sg/co-curriculum/student-development/student-well-being/""}]",6b71b4871a8d5b109a2c6dd474c7ffbfbfdd0b59,2025-09-14 02:30:27+00
